Date,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
1985-02-28,3.09,3.75,3.59,2.33,4.27,1.68,1.91,2.75,4.2,3.07,-0.31,0.58,2.09,2.63,2.54,0.37,-1.74,1.61,1.7,2.65,-0.29,1.27,2.09,1.08,2.97
1985-03-31,-4.25,-1.36,-0.76,-0.97,0.67,-2.67,-2.92,-1.97,-0.38,-0.56,-4.33,-2.58,0.17,-0.38,-0.28,1.27,-1.84,0.5,-1.92,0.8,2.52,0.42,1.26,-0.31,-0.21
1985-04-30,-3.52,-1.14,-1.23,0.53,0.91,-3.08,-2.03,-1.71,0.6,0.81,-3.51,-1.99,-1.12,2.25,1.71,-1.86,-2.68,-0.62,-0.38,1.94,-2.72,0.9,-0.28,0.22,-0.76
1985-05-31,0.09,2.43,2.76,2.96,4.51,2.53,4.15,4.33,4.64,5.7,2.42,5.82,4.13,4.84,5.25,-1.05,5.82,6.19,6.23,6.1,1.61,4.89,5.62,8.07,7.68
1985-06-30,-2.38,2.61,2.75,2.37,2.79,-2.17,0.09,3.29,1.65,4.97,-2.36,1.59,2.75,4.29,4.1,-1.18,0.0,1.57,2.91,4.07,2.48,2.22,0.35,2.44,2.77
1985-07-31,2.42,2.95,2.25,1.41,2.82,4.25,4.01,3.33,1.51,1.79,4.98,2.7,2.1,-0.95,0.66,3.91,1.69,0.85,-0.53,-2.47,6.63,1.44,1.02,-2.65,-2.8
1985-08-31,-1.38,-0.48,-1.17,0.15,1.18,-1.45,-0.64,0.27,1.02,0.15,-3.0,-1.07,-1.21,-0.4,-0.23,-3.44,-0.9,-0.64,0.54,0.39,-2.72,-1.89,-0.11,0.87,-0.66
1985-09-30,-7.64,-4.85,-4.08,-4.53,-5.56,-8.51,-5.66,-3.91,-4.96,-5.13,-8.58,-4.66,-4.84,-4.01,-4.02,-7.33,-4.47,-4.05,-5.24,-5.13,-4.15,-2.66,-3.33,-2.61,-4.48
1985-10-31,0.05,1.94,3.28,2.2,4.78,1.2,0.59,4.89,5.27,6.97,-0.52,1.77,3.98,5.54,5.85,-0.08,2.89,4.97,5.33,8.63,0.57,4.04,4.09,5.84,5.99
1985-11-30,4.96,3.9,5.42,5.78,7.39,8.61,8.31,6.95,7.25,7.94,8.83,6.5,7.39,5.53,6.63,5.67,7.69,6.33,7.07,8.16,8.13,8.96,6.97,5.35,7.32
1985-12-31,2.99,3.68,4.61,6.24,4.06,3.69,4.48,5.09,3.4,3.79,5.09,3.72,4.06,3.61,4.78,3.99,4.36,2.7,4.68,4.2,5.62,7.66,3.93,4.02,3.87
1986-01-31,1.6,3.0,2.76,3.34,5.61,-2.3,-0.2,0.74,1.32,3.94,-1.1,0.75,2.57,1.84,4.0,-0.53,1.08,1.59,2.07,4.82,0.35,1.76,-1.26,0.98,2.51
1986-02-28,3.77,6.32,7.17,6.68,7.35,5.47,6.63,8.3,7.42,10.2,7.31,4.92,6.94,8.96,9.03,4.42,6.87,6.88,9.52,7.72,7.74,9.89,6.08,7.98,8.93
1986-03-31,3.72,4.81,4.26,5.22,5.42,2.05,5.28,5.62,7.41,4.62,3.44,5.75,5.71,5.94,4.88,1.43,4.75,5.92,6.58,6.56,-1.0,4.8,4.16,6.14,8.21
1986-04-30,0.2,2.44,1.45,2.19,1.85,0.62,0.88,1.18,0.56,2.51,0.97,1.07,1.39,0.57,1.07,-1.03,-1.81,-1.29,-0.5,-0.58,-2.35,0.89,-0.96,-1.95,-3.37
1986-05-31,2.81,2.23,3.69,3.73,5.17,3.36,3.17,1.74,3.94,5.91,5.55,2.33,4.44,4.77,6.49,3.59,3.88,4.8,5.31,6.26,6.72,2.61,4.67,5.92,8.17
1986-06-30,-1.63,-0.37,0.94,0.52,3.18,-4.85,-1.89,0.94,2.9,2.11,-0.48,-2.29,2.49,2.19,2.94,-2.82,-1.29,1.36,1.24,3.56,-3.03,0.32,0.99,3.88,4.62
1986-07-31,-9.76,-7.23,-6.07,-7.23,-8.58,-12.64,-7.3,-9.15,-5.45,-8.7,-12.03,-7.48,-5.4,-7.64,-8.08,-8.68,-6.13,-4.16,-5.94,-8.33,-9.22,-4.34,-5.01,-4.5,-5.23
1986-08-31,0.91,2.05,1.73,0.55,0.45,6.33,2.83,3.56,3.24,2.73,11.03,6.4,5.39,3.7,3.62,13.2,12.62,7.97,4.22,4.38,18.19,9.42,7.9,6.51,4.53
1986-09-30,-6.19,-5.51,-5.67,-5.33,-8.11,-4.25,-4.93,-4.94,-6.16,-8.22,-3.57,-5.34,-5.93,-7.96,-8.13,-3.15,-3.38,-6.92,-9.08,-9.49,0.91,-4.95,-7.69,-10.67,-11.8
1986-10-31,0.66,2.43,2.81,2.96,2.83,1.86,3.79,3.55,3.69,6.08,0.23,2.38,3.48,2.67,5.82,4.75,6.34,5.85,5.71,5.97,3.89,0.85,6.13,7.23,6.81
1986-11-30,-0.8,0.32,1.31,-1.45,-1.19,-1.39,-0.84,0.59,-0.02,-1.28,0.99,-0.48,-0.3,-0.62,-0.35,1.34,1.6,1.59,1.44,0.4,-0.43,3.41,2.73,1.72,1.92
1986-12-31,-3.78,-2.67,-2.01,-3.32,-5.2,-3.32,-1.86,-2.91,-1.59,-3.03,-3.05,-1.87,-2.08,-1.05,-3.23,-5.9,-2.3,-3.68,-2.87,-3.81,-4.13,-3.89,-1.79,-2.38,-2.32
1987-01-31,10.24,8.9,10.51,12.23,12.01,12.74,10.75,10.68,11.19,11.3,14.94,11.09,9.32,10.37,14.35,14.8,13.78,10.49,12.59,13.73,8.46,10.2,12.66,13.05,15.95
1987-02-28,8.34,7.59,7.48,6.52,7.98,9.36,5.52,7.94,6.4,8.37,7.99,8.48,6.52,6.27,6.02,5.97,6.66,4.39,4.46,7.01,8.69,5.16,6.44,1.7,3.05
1987-03-31,1.01,2.26,2.95,2.38,3.93,1.7,1.53,2.37,2.86,2.86,0.22,1.58,1.32,1.7,1.73,-2.84,1.22,1.29,1.12,1.9,5.97,-0.78,2.2,1.5,3.64
1987-04-30,-3.95,-2.05,-2.8,-3.34,-0.64,-4.22,-3.33,-2.71,-1.78,-2.17,-1.56,-3.34,-5.05,-2.77,-1.83,-5.85,-5.11,-2.16,-2.62,0.62,-1.26,1.81,-2.6,-3.19,0.44
1987-05-31,-0.14,-0.53,-1.2,-0.56,-0.07,0.22,-0.11,-0.64,-0.75,-0.99,0.6,-1.39,0.41,1.45,-0.84,1.31,0.2,0.68,0.91,1.73,5.76,0.2,-0.25,0.5,1.34
1987-06-30,0.69,2.22,2.42,2.44,1.4,2.12,4.11,3.17,4.38,3.34,4.2,4.24,5.06,2.85,1.65,4.98,3.83,4.82,4.2,2.03,4.76,5.78,5.15,4.72,4.97
1987-07-31,1.93,1.76,2.88,3.26,4.92,2.1,2.16,4.34,2.91,5.1,2.99,3.53,4.13,5.3,4.63,1.88,2.01,3.03,8.11,7.19,1.91,3.19,3.69,6.26,4.54
1987-08-31,0.84,1.6,3.18,2.09,1.25,4.88,3.59,3.66,2.73,3.0,3.29,4.55,4.21,3.29,2.1,5.47,5.28,3.54,2.5,2.61,5.7,5.94,3.07,4.33,4.28
1987-09-30,-3.05,-0.32,-0.81,-1.2,-1.13,-3.85,-2.28,-0.67,-3.3,-0.62,-2.82,-3.21,-4.0,-1.88,-0.7,-2.3,-3.3,-3.87,-2.53,2.88,-1.08,-0.64,-4.7,-1.99,-1.33
1987-10-31,-29.09,-26.77,-28.07,-30.31,-32.74,-27.57,-27.37,-29.68,-30.79,-32.04,-20.7,-22.94,-25.57,-31.54,-32.93,-13.1,-24.37,-24.7,-25.68,-29.37,-13.29,-11.44,-21.14,-20.5,-24.88
1987-11-30,-7.97,-4.2,-3.7,-3.08,-6.42,-6.05,-2.84,-3.37,-4.83,-5.28,-4.35,-5.14,-3.53,-3.89,-5.29,-5.37,-6.47,-5.13,-5.08,-3.81,-3.43,-7.01,-9.18,-8.91,-8.85
1987-12-31,0.25,4.77,3.32,5.1,6.14,4.44,8.29,6.93,8.02,11.41,4.38,5.18,6.17,9.85,15.53,2.5,5.67,8.18,10.91,13.62,5.42,5.78,6.1,6.81,7.06
1988-01-31,10.44,7.99,8.11,5.04,4.3,8.51,5.9,3.64,2.72,1.35,5.27,7.31,5.57,2.95,0.63,10.38,9.03,6.64,4.9,-1.61,7.56,11.0,6.4,4.94,0.92
1988-02-29,7.06,7.09,8.02,4.77,5.5,9.28,9.09,10.2,8.07,7.87,9.58,9.45,5.79,7.24,8.94,11.72,6.18,6.87,6.95,8.29,10.85,4.96,2.82,2.51,6.23
1988-03-31,3.07,4.8,5.35,5.02,5.35,2.55,4.21,1.57,4.34,5.09,1.15,1.48,1.26,1.12,3.67,-2.35,0.78,1.37,0.52,1.2,-3.85,-3.23,-5.74,-3.45,-2.36
1988-04-30,0.03,1.29,1.99,2.83,2.82,1.79,2.57,1.5,1.84,2.97,-0.8,0.74,-0.53,1.07,3.6,0.17,-0.06,-0.34,0.65,1.35,-1.22,1.46,-0.53,1.34,1.84
1988-05-31,-4.75,-2.11,-1.88,-1.43,-1.18,-3.2,-2.96,-1.91,-2.57,-2.1,0.94,-1.55,0.55,-1.02,-1.04,0.82,0.03,-0.44,0.17,-0.98,0.05,2.26,-0.59,1.37,-0.12
1988-06-30,4.63,6.0,4.52,5.73,6.21,8.36,7.86,6.23,7.0,6.96,8.44,8.29,6.64,6.52,5.65,9.14,7.74,7.45,6.43,6.43,9.71,6.39,3.87,3.28,2.05
1988-07-31,-0.65,-0.34,0.22,0.91,-0.18,-0.48,-1.98,-0.63,-0.84,-0.26,-1.33,-1.87,-1.42,-2.41,-2.21,-6.38,-1.42,-0.29,-1.24,-2.46,-2.37,-1.15,0.0,0.13,-0.04
1988-08-31,-3.32,-2.03,-2.03,-1.26,-1.93,-3.28,-1.95,-0.99,-3.21,-2.96,-1.97,-1.76,-1.68,-1.56,-3.34,-1.22,-2.16,-2.93,-1.94,-2.04,-4.98,-3.77,-2.03,-2.48,-3.3
1988-09-30,0.86,1.87,2.21,2.05,2.22,0.79,2.87,3.08,3.13,3.45,1.78,1.47,3.44,2.21,3.53,0.83,5.06,2.45,3.52,4.01,5.02,5.55,4.97,2.35,4.61
1988-10-31,-2.97,-1.76,-0.82,-0.42,-0.93,-1.83,-0.87,-0.38,-0.91,-0.12,0.25,0.0,-1.54,0.57,0.83,-0.89,0.05,0.06,0.36,1.41,2.63,2.23,2.84,2.39,4.71
1988-11-30,-6.19,-3.77,-2.92,-3.47,-3.19,-3.34,-1.38,-2.59,-2.26,-4.07,-3.45,-2.1,-2.28,-2.41,-0.72,-1.61,-3.29,-3.02,-1.35,-1.57,-1.01,-1.13,-1.95,-1.29,-0.96
1988-12-31,1.25,2.63,2.43,3.2,4.36,4.41,3.37,3.06,3.98,5.31,2.87,2.29,2.79,3.36,4.43,2.26,1.53,2.04,2.24,2.34,3.68,2.07,1.72,1.01,1.38
1989-01-31,4.5,4.71,5.21,5.57,4.96,3.62,4.33,4.21,3.07,5.76,5.63,4.87,3.35,5.34,7.48,6.4,6.06,4.64,5.95,8.06,8.72,7.83,6.12,6.96,7.75
1989-02-28,0.41,0.89,0.92,0.94,0.41,1.8,1.16,0.0,0.3,1.46,1.22,0.08,0.51,0.24,1.29,-0.27,-0.69,-1.6,0.6,0.06,-3.38,-2.61,-3.01,-2.55,-0.39
1989-03-31,0.05,1.0,3.32,2.72,3.12,0.98,1.02,1.88,2.96,2.95,0.07,1.09,1.15,2.89,5.65,-1.62,0.92,2.05,1.28,2.54,1.34,0.88,2.77,2.5,4.44
1989-04-30,1.7,1.78,1.8,3.28,3.21,4.17,4.15,4.34,4.39,5.78,4.16,4.58,4.47,4.36,6.61,2.93,4.92,5.88,6.16,6.48,6.61,5.06,3.73,5.84,5.72
1989-05-31,1.42,3.27,1.91,3.22,3.86,4.16,2.9,3.07,3.78,4.82,3.94,5.01,5.05,4.56,4.98,5.63,3.79,4.15,4.9,3.52,5.8,1.58,4.97,3.63,5.88
1989-06-30,-2.55,-0.28,-0.76,0.73,-1.74,-3.44,-1.4,-0.48,-0.27,-2.44,-4.02,0.83,-0.28,-0.34,-3.42,-1.39,0.28,-0.88,-1.12,0.78,-5.1,0.3,-0.89,-0.27,0.18
1989-07-31,0.86,2.28,3.32,2.86,5.3,0.78,3.87,4.49,3.26,7.46,-0.09,4.98,4.77,4.69,7.61,5.17,7.19,6.81,9.59,8.12,3.04,6.39,8.0,9.04,12.28
1989-08-31,0.78,1.57,2.43,2.38,2.94,1.85,3.43,4.42,2.62,4.3,1.43,3.06,2.56,3.4,4.97,5.58,3.55,2.98,2.71,4.1,3.0,3.03,3.15,0.59,0.53
1989-09-30,-1.84,-0.27,1.42,-0.04,1.98,-0.27,1.34,-0.24,2.31,0.81,-1.48,-1.53,0.25,-0.2,1.28,-2.39,-3.22,-1.16,-2.0,1.41,-1.57,-2.89,-0.56,-0.11,2.53
1989-10-31,-8.03,-3.65,-6.18,-5.35,-5.5,-6.77,-5.38,-5.22,-5.1,-6.33,-8.5,-4.54,-3.68,-4.99,-5.08,-7.27,-3.17,-3.84,-4.81,-5.54,-16.44,-2.75,-2.37,-0.91,-2.39
1989-11-30,-2.86,-1.01,-1.33,1.29,0.4,-1.32,-0.22,0.81,2.71,1.46,0.21,0.51,0.76,1.37,3.19,-1.1,1.26,1.07,2.94,1.65,-2.69,-0.45,2.69,3.3,1.99
1989-12-31,-3.83,-1.28,-1.46,-0.13,-0.2,-0.36,-1.3,0.21,1.09,1.04,1.26,0.65,0.9,1.14,0.16,-0.15,1.32,2.31,2.03,2.17,-1.76,0.85,2.5,4.23,1.08
1990-01-31,-7.24,-4.85,-5.56,-7.58,-8.13,-9.05,-6.97,-6.97,-7.79,-11.44,-15.07,-7.83,-7.34,-7.69,-10.25,-6.89,-7.59,-6.42,-7.08,-9.8,0.09,-3.0,-6.64,-6.1,-9.34
1990-02-28,1.34,0.24,0.63,3.0,3.5,6.27,1.25,3.79,2.7,5.35,3.82,3.27,2.51,0.28,3.23,4.55,0.75,1.55,1.47,2.64,4.39,3.44,1.09,0.85,1.13
1990-03-31,1.43,2.22,1.56,3.08,4.17,2.3,3.66,3.32,3.37,5.4,2.16,2.89,1.31,2.49,4.88,2.65,2.98,1.68,1.92,3.81,0.26,2.73,0.12,2.0,3.34
1990-04-30,-4.39,-3.5,-2.9,-3.12,-0.35,-5.97,-2.17,-2.62,-3.69,-2.25,-6.43,-4.2,-4.26,-4.23,-3.11,-6.38,-5.59,-4.43,-4.29,-3.19,-6.19,-3.05,-1.97,-2.07,-1.79
1990-05-31,3.31,1.53,1.89,5.28,7.67,2.9,4.24,5.59,6.76,12.0,9.74,7.58,5.94,6.74,12.01,9.07,10.21,9.25,7.59,10.82,10.79,8.5,9.15,9.34,10.01
1990-06-30,-1.9,-0.44,1.98,1.12,2.82,2.58,-0.96,0.96,-0.13,0.99,-2.73,-0.4,0.14,-0.21,-0.48,-8.43,-2.92,-0.78,0.47,0.46,-4.46,-2.03,-1.74,-1.69,1.63
1990-07-31,-6.45,-4.13,-2.92,-3.4,-3.51,-7.51,-4.88,-2.79,-1.81,-4.27,-8.67,-6.51,-2.05,-3.12,-1.36,-9.73,-4.23,-1.2,-0.91,-1.7,-9.16,-4.91,-1.44,0.04,0.78
1990-08-31,-14.88,-12.41,-10.64,-12.95,-12.77,-18.2,-12.08,-9.4,-11.59,-14.6,-11.85,-10.83,-10.92,-9.66,-12.98,-12.98,-10.94,-9.91,-9.76,-9.83,-11.6,-9.97,-9.15,-8.17,-8.42
1990-09-30,-12.78,-9.3,-7.04,-7.78,-8.23,-15.56,-9.91,-8.5,-6.15,-10.3,-13.6,-12.26,-7.51,-2.43,-7.9,-14.79,-9.0,-7.97,-4.47,-6.35,-9.23,-8.34,-2.75,-3.02,-4.67
1990-10-31,-11.51,-6.41,-5.4,-2.68,-4.12,-12.77,-7.29,-3.91,-3.79,-4.67,-12.14,-3.99,-4.37,-2.35,-4.04,-10.49,-7.34,-4.04,0.28,-1.54,0.19,-3.66,0.34,1.13,0.21
1990-11-30,4.53,3.25,2.1,3.47,5.16,14.45,8.05,6.18,5.35,8.18,13.75,8.22,10.28,7.26,9.1,18.7,14.94,12.14,7.52,6.81,12.86,8.36,6.9,6.0,5.02
1990-12-31,-5.63,-0.87,2.3,0.12,1.84,0.71,5.33,4.76,4.42,5.24,2.81,7.84,5.52,4.58,6.42,4.71,6.02,6.42,4.64,0.51,2.1,3.91,4.75,2.89,1.76
1991-01-31,13.75,8.82,6.03,4.53,8.04,13.57,7.64,7.12,6.3,9.66,6.9,9.48,5.84,6.64,9.95,12.95,11.09,5.42,3.6,6.17,15.58,12.01,5.84,1.7,3.85
1991-02-28,19.28,10.85,10.97,9.51,13.67,16.15,11.2,10.95,9.47,9.93,16.05,10.61,10.39,7.47,9.88,14.38,10.87,8.93,7.3,8.2,17.93,5.97,6.62,5.77,7.56
1991-03-31,8.12,5.38,6.68,7.07,13.27,5.55,4.87,4.52,7.7,9.88,6.63,1.35,2.4,3.13,8.47,5.41,0.31,2.89,2.74,6.8,1.78,0.68,1.25,2.51,3.36
1991-04-30,1.19,2.16,2.35,1.6,2.7,-2.4,-0.73,1.44,1.6,-0.66,0.72,1.23,2.37,1.36,0.24,6.17,2.02,0.48,1.67,-1.82,1.4,2.91,0.37,0.53,-1.2
1991-05-31,0.95,2.97,3.06,3.83,4.99,0.83,3.55,5.64,2.68,5.72,4.48,5.59,2.57,2.64,6.01,6.82,5.14,5.92,4.27,4.6,8.85,5.11,3.74,3.3,3.72
1991-06-30,-5.24,-2.83,-2.9,-3.42,-4.57,-2.61,-4.55,-2.36,-4.49,-6.38,-4.09,-4.26,-4.28,-2.12,-6.12,-4.75,-6.74,-4.25,-3.29,-4.53,-6.23,-5.02,-5.21,-4.43,-3.51
1991-07-31,1.2,1.9,2.7,3.05,6.1,0.65,1.85,2.47,5.06,6.36,3.6,3.07,3.61,4.92,8.48,5.55,3.09,3.85,4.56,6.41,3.53,3.11,3.34,4.05,8.05
1991-08-31,1.33,1.79,2.41,3.23,4.85,1.84,1.28,2.98,3.46,6.16,5.31,2.05,3.32,3.41,6.66,7.64,2.54,1.53,1.68,1.99,5.46,1.07,2.09,2.21,4.59
1991-09-30,-1.08,2.05,0.38,0.37,3.6,-2.33,-0.9,0.66,1.5,2.32,-3.53,-2.07,0.46,-1.36,2.0,-1.46,-1.37,-0.84,-0.03,-0.67,-5.49,-1.1,-0.72,-2.56,-1.04
1991-10-31,0.68,1.36,1.24,2.8,5.95,1.84,0.26,0.8,1.74,4.49,0.54,-0.36,2.69,3.16,2.7,-0.97,1.9,1.28,2.62,3.55,-2.33,1.4,1.24,2.63,1.82
1991-11-30,-4.61,-0.77,-1.33,-3.21,-1.72,-7.03,-4.28,-3.06,-2.66,-5.05,-6.81,-4.19,-3.14,-2.6,-7.82,-5.92,-3.32,-2.0,-3.77,-4.0,-5.57,-4.17,-2.86,-1.61,-5.58
1991-12-31,-1.97,1.1,1.83,4.41,7.39,2.44,6.89,5.75,8.28,11.73,7.11,8.32,8.72,7.6,14.24,3.6,8.06,9.49,11.77,15.61,4.07,9.71,9.56,15.8,18.52
1992-01-31,19.59,12.86,11.3,11.46,15.35,7.94,9.41,5.13,7.43,9.07,5.18,4.31,5.13,7.48,4.54,1.14,2.45,1.76,0.79,2.03,0.53,0.63,-2.81,-4.17,-4.59
1992-02-29,4.34,5.95,6.24,5.76,4.72,2.92,3.85,2.65,2.21,1.78,4.07,2.91,1.96,3.38,4.34,3.6,3.2,2.74,1.57,0.13,4.34,0.93,0.17,0.89,1.02
1992-03-31,-2.92,-1.03,0.35,-0.52,-2.42,-4.8,-3.35,-1.19,-2.94,-5.59,-4.04,-2.72,-1.1,-1.43,-2.99,-1.58,-2.04,-2.87,-3.95,-2.26,-2.94,-1.58,-1.51,-1.71,-3.39
1992-04-30,-5.49,-2.13,-2.87,-3.95,-5.42,-1.88,-4.08,-3.82,-3.62,-4.49,-0.33,-1.02,0.65,-0.53,-2.46,3.64,-0.55,0.21,1.15,-2.43,7.65,4.08,3.45,0.72,-0.49
1992-05-31,-0.08,-0.32,-0.06,1.35,0.42,4.02,0.38,2.13,1.28,-0.24,3.69,-0.32,-0.38,1.41,-0.03,2.73,1.08,1.42,-0.18,0.43,1.79,-0.62,0.05,1.12,2.83
1992-06-30,-6.91,-4.46,-4.25,-4.43,-4.43,-6.57,-5.13,-3.43,-1.66,-4.03,-1.58,-2.39,-1.56,-1.74,-4.39,-4.95,-2.37,-0.81,-2.29,-1.87,-3.0,-0.66,-0.45,-1.74,-5.17
1992-07-31,0.25,1.28,1.61,3.01,3.71,1.96,4.39,2.16,3.83,3.69,3.22,2.06,4.95,5.38,6.36,4.28,4.05,3.25,4.99,4.47,5.12,3.17,4.77,4.31,3.93
1992-08-31,-3.99,-2.52,-1.06,-1.82,-3.55,-2.97,-1.51,-1.87,-1.04,-3.49,-1.97,-2.7,-1.9,-1.52,-4.54,-1.34,-1.5,-0.72,-2.17,-3.92,-2.56,-0.84,-1.17,-3.56,-2.71
1992-09-30,-0.62,-0.22,1.86,1.82,1.62,0.89,0.22,3.12,1.96,4.42,2.42,0.32,2.34,1.81,4.1,-1.39,1.11,1.09,1.61,2.14,-0.3,1.42,1.51,0.62,3.18
1992-10-31,1.11,0.81,3.23,2.33,3.81,3.48,2.02,3.56,2.74,3.78,2.49,3.17,2.56,2.88,4.16,4.09,0.86,2.9,2.85,4.45,-2.24,-0.52,0.16,0.17,3.16
1992-11-30,9.79,7.08,6.28,7.05,9.05,11.22,6.5,5.76,6.15,7.8,6.14,7.0,6.56,4.61,8.07,8.13,4.51,3.81,4.02,5.65,1.2,3.56,2.29,4.35,4.58
1992-12-31,1.33,2.47,3.52,4.44,6.03,-1.08,2.36,3.72,4.71,5.78,2.01,1.87,2.35,5.08,5.42,0.83,0.78,2.2,3.33,4.99,-5.25,0.83,2.11,1.48,2.65
1993-01-31,4.22,5.79,6.1,6.64,8.28,0.76,1.48,1.87,4.53,4.64,-1.65,-0.48,2.57,3.87,2.99,-0.38,2.1,0.68,2.63,3.71,-4.2,-1.26,0.36,1.8,6.66
1993-02-28,-5.16,-2.62,-1.18,0.53,-0.74,-6.61,-4.22,-0.65,0.05,-1.36,-4.13,-1.41,-0.71,0.18,-1.44,-2.57,0.07,0.03,0.63,0.73,0.16,-3.13,2.07,1.81,2.23
1993-03-31,0.11,2.54,3.16,4.86,4.96,0.55,0.43,1.62,3.25,4.52,-0.78,1.15,3.44,3.0,6.88,3.35,3.83,3.36,3.01,6.26,-0.7,0.55,2.91,1.74,4.23
1993-04-30,-3.85,-2.14,-3.48,-0.8,-2.28,-4.75,-2.68,-1.65,-1.63,-2.87,-4.1,-1.99,-2.56,-2.7,-4.13,-2.05,-2.1,-3.61,-1.36,-2.68,0.92,-4.37,-2.43,-2.82,-4.05
1993-05-31,5.13,2.83,2.99,3.99,2.95,6.58,5.28,3.79,4.45,4.56,6.24,3.87,3.17,3.41,4.04,4.53,4.15,2.87,1.18,6.18,3.57,2.33,1.21,3.05,6.0
1993-06-30,-2.02,0.19,1.67,1.69,2.12,-2.13,1.35,-0.34,0.75,1.89,-2.99,-1.61,0.11,2.73,2.36,-1.9,0.19,1.02,2.01,2.57,-4.08,-1.94,0.1,3.47,3.9
1993-07-31,-0.5,1.61,1.57,2.77,2.3,-0.32,0.01,1.63,2.3,1.97,-1.06,-0.66,1.35,1.49,0.77,-3.59,0.77,0.58,-0.43,0.76,-3.58,-1.28,-0.18,1.47,0.98
1993-08-31,2.73,3.05,3.88,3.82,5.74,3.3,3.18,3.18,2.99,7.08,3.0,2.56,2.83,4.15,7.61,3.59,3.67,2.97,4.11,7.86,4.27,3.11,3.08,3.38,5.24
1993-09-30,1.47,1.97,3.41,3.25,3.89,0.59,2.54,1.59,3.18,5.7,-1.37,0.73,1.11,2.8,4.45,-2.39,-0.65,-1.15,1.41,2.58,-2.51,-1.52,0.29,-0.19,1.82
1993-10-31,5.5,4.94,3.56,3.94,5.08,4.57,1.68,1.61,3.25,3.3,4.55,1.59,0.38,0.83,0.3,5.12,0.86,-0.44,0.32,-0.84,6.11,2.19,-0.87,0.85,0.55
1993-11-30,-2.15,-2.68,-2.17,-2.73,-3.99,-1.04,-1.87,-2.55,-2.57,-4.88,2.03,-0.21,-3.01,-3.03,-6.68,1.66,-1.16,-3.54,-3.17,-4.11,4.34,-0.32,-2.91,-2.64,-4.13
1993-12-31,-1.51,0.77,0.94,2.09,1.57,2.02,2.42,4.24,2.64,4.89,2.53,4.92,3.74,4.57,5.65,1.43,4.21,3.22,4.54,5.42,-1.35,1.11,2.29,1.62,1.23
1994-01-31,4.69,3.38,4.59,4.11,5.54,2.18,2.85,1.53,3.28,2.73,4.87,3.11,2.12,1.1,2.67,6.22,3.23,1.75,2.77,0.64,4.65,1.43,2.85,3.51,5.18
1994-02-28,-0.77,-0.75,-0.24,-0.24,-1.02,-1.03,0.22,0.06,0.65,-2.55,-1.06,-0.78,-0.3,-0.81,0.81,0.34,-1.28,-3.29,-0.88,-0.95,-2.43,-3.9,-2.3,-3.21,-2.97
1994-03-31,-4.55,-3.42,-4.77,-4.02,-5.48,-4.72,-4.92,-4.66,-6.46,-7.62,-3.91,-3.46,-4.37,-4.97,-6.21,-4.63,-2.98,-4.99,-5.34,-4.91,-4.28,-3.7,-3.87,-4.68,-5.1
1994-04-30,-4.41,-1.35,-0.75,0.26,-0.35,-0.22,-1.13,-0.25,0.28,0.69,-0.24,-0.32,0.62,-0.82,0.53,0.56,1.59,1.1,1.77,1.43,0.23,2.35,2.06,0.67,-1.22
1994-05-31,-0.12,0.55,0.37,0.49,-1.02,0.12,0.71,0.42,-2.64,-3.46,1.84,-0.04,-0.65,-2.09,-2.63,0.2,-1.19,-0.87,1.02,-1.55,2.26,1.6,1.91,1.54,0.54
1994-06-30,-4.69,-2.49,-0.82,-2.57,-2.69,-4.59,-1.64,-0.97,-2.18,-4.3,-1.81,-0.05,-0.78,-2.76,-5.62,-2.74,-2.73,-2.91,-2.19,-3.69,-1.45,-1.87,-3.45,-1.64,-5.14
1994-07-31,-0.43,-0.23,0.4,1.29,1.93,1.28,2.65,1.45,1.87,2.46,1.94,2.67,2.09,2.75,3.65,4.98,3.78,2.99,3.55,1.75,4.42,2.79,3.62,3.43,2.13
1994-08-31,3.87,3.09,3.38,3.63,3.74,7.34,4.9,4.48,6.65,6.01,7.55,4.22,5.77,5.39,8.33,5.88,4.47,5.25,4.21,6.71,4.24,2.38,2.7,4.86,7.06
1994-09-30,1.07,0.07,1.15,1.39,2.14,-0.5,-0.53,-0.23,-0.11,1.33,-3.41,-2.15,-2.17,0.25,0.51,-2.76,-2.51,-2.0,-2.88,0.8,-2.05,-3.14,-2.31,-2.36,-2.18
1994-10-31,-1.57,-0.91,-0.71,0.94,2.21,-1.14,-1.79,-0.81,-1.44,1.91,0.89,-0.8,-0.56,1.26,2.17,0.73,2.33,0.06,-0.46,0.59,1.76,2.71,2.9,1.21,3.18
